,smiles,sequence,interactions
327,20,376,1
328,356,25,1
329,155,379,0
330,94,178,1
331,42,139,0
332,358,25,1
333,42,123,0
334,42,381,0
335,359,382,1
336,174,385,0
337,314,1,1
338,302,367,0
339,36,386,0
340,362,1,1
341,363,1,1
342,364,8,1
343,365,387,1
344,332,388,1
345,180,389,0
346,225,390,0
347,20,391,1
348,133,392,0
349,305,393,0
350,130,25,1
351,368,395,0
352,369,25,1
353,370,1,1
354,372,121,0
355,277,397,0
356,373,398,1
357,374,399,1
358,375,20,0
359,376,25,1
360,378,101,0
361,379,401,0
362,141,402,0
363,300,403,0
364,14,144,0
365,20,170,1
366,237,404,0
367,381,407,0
368,162,409,0
369,385,410,0
370,72,411,0
371,386,412,1
372,387,379,0
373,143,413,1
374,141,414,0
375,139,416,0
376,33,1,1
377,86,418,0
378,389,15,1
379,391,420,0
380,392,200,0
381,393,422,1
382,394,303,0
383,14,22,0
384,155,38,0
385,395,335,0
386,396,220,1
387,154,426,0
388,397,427,0
389,399,25,1
390,379,169,0
391,401,429,0
392,402,1,1
393,403,1,1
394,404,117,1
395,405,430,0
396,407,432,1
397,408,433,0
398,409,434,0
399,410,435,0
400,411,15,1
401,412,277,0
402,20,396,1
403,415,438,0
404,416,295,0
405,418,440,1
406,105,441,1
407,286,260,0
408,20,183,1
409,318,447,0
410,422,449,0
411,424,2,1
412,425,1,1
413,138,450,0
414,427,25,1
415,429,154,1
416,392,367,0
417,133,453,0
418,104,454,0
419,431,455,0
420,98,456,0
421,432,1,1
422,68,457,0
423,252,461,0
424,17,462,1
425,67,382,1
426,134,69,0
427,223,25,1
428,436,466,0
429,437,1,1
430,438,1,1
431,20,469,1
432,20,471,1
433,205,472,1
434,439,422,1
435,259,474,1
436,440,475,0
437,20,476,1
438,94,79,1
439,20,477,1
440,441,278,0
441,443,480,1
442,444,25,1
443,223,232,1
444,445,481,0
445,446,482,0
446,447,3,1
447,437,1,1
448,449,25,1
449,422,484,0
450,105,485,1
451,450,151,1
452,451,133,0
453,256,170,1
454,252,486,0
455,452,1,1
456,20,487,1
457,453,489,0
458,408,491,0
459,14,492,0
460,454,191,1
461,456,15,1
462,46,494,0
463,42,495,0
464,458,310,0
465,105,497,1
466,138,498,0
467,459,499,1
468,460,500,0
469,20,501,1
470,461,200,0
471,286,502,0
472,463,505,1
473,252,29,0
474,464,506,1
475,155,508,0
476,465,24,1
477,105,510,1
478,94,25,1
479,468,511,1
480,68,512,0
481,469,513,0
482,470,25,1
483,86,514,0
484,134,421,0
485,86,372,0
486,473,515,0
487,474,25,1
488,210,516,0
489,20,518,1
490,3,519,1
491,475,25,1
492,476,2,1
493,333,520,0
494,286,521,0
495,477,522,0
496,480,526,0
497,416,143,0
498,116,528,0
499,38,88,1
500,481,25,1
501,20,530,1
502,272,531,0
503,13,457,0
504,105,265,1
505,275,532,0
506,358,25,1
507,42,533,0
508,181,534,0
509,486,228,0
510,488,517,0
511,489,387,1
512,196,540,0
513,142,541,0
514,490,238,0
515,491,130,1
516,86,543,0
517,493,544,0
518,494,223,0
519,402,1,1
520,259,316,1
521,405,99,0
522,496,545,0
523,497,546,1
524,262,547,0
525,20,536,1
526,498,305,0
527,470,548,1
528,70,245,0
529,499,549,0
530,160,550,0
531,500,551,0
532,294,554,0
533,20,480,1
534,502,174,1
535,155,73,0
536,205,25,1
537,162,556,0
538,9,557,0
539,504,318,0
540,505,25,1
541,20,541,1
542,506,558,0
543,507,559,0
544,508,406,1
545,511,349,0
546,512,561,0
547,513,562,1
548,514,271,0
549,412,243,0
550,515,564,0
551,130,25,1
552,150,46,0
553,86,568,0
554,516,71,1
555,56,268,0
556,473,0,0
557,517,341,1
558,372,569,0
559,20,570,1
560,514,165,0
561,256,571,1
562,518,1,1
563,58,25,1
564,520,459,0
565,262,572,0
566,412,549,0
567,522,293,0
568,20,576,1
569,523,577,0
570,143,287,1
571,190,520,0
572,134,246,0
573,226,578,1
574,524,579,0
575,525,224,0
576,527,25,1
577,528,327,1
578,279,582,0
579,529,583,0
580,252,584,0
581,187,585,1
582,531,586,0
583,279,154,0
584,532,139,1
585,533,191,1
586,508,440,1
587,294,174,0
588,20,71,1
589,252,419,0
590,534,587,0
591,535,589,1
592,160,590,0
593,138,591,0
594,393,422,1
595,536,592,1
596,102,20,0
597,486,594,0
598,98,286,0
599,65,595,0
600,538,596,0
601,539,519,1
602,176,597,0
603,52,25,1
604,67,598,1
605,312,600,0
606,518,1,1
607,223,220,1
608,541,603,0
609,237,604,0
610,543,606,1
611,401,608,0
612,545,250,0
613,546,609,0
614,20,468,1
615,547,610,0
616,550,85,1
617,181,131,0
618,337,498,1
619,551,30,1
620,67,8,1
621,112,615,0
622,552,573,1
623,252,616,0
624,553,617,1
625,286,618,0
626,554,25,1
627,555,619,0
628,556,620,0
629,38,621,0
630,53,622,0
631,557,338,1
632,17,623,1
633,70,556,0
634,558,139,1
635,277,624,0
636,559,625,0
637,14,626,0
638,560,460,0
639,252,627,0
640,20,628,1
641,25,118,1
642,563,631,0
643,20,378,1
644,564,530,1
645,565,398,1
646,9,305,0
647,567,632,1
648,568,433,0
649,490,633,0
650,569,634,0
651,570,635,0
652,179,605,0
653,459,183,1
654,571,130,1
655,572,636,0
656,470,25,1
657,573,1,1
658,574,641,0
659,575,642,1
660,138,643,0
661,254,644,1
662,226,571,1
663,576,645,0
664,511,646,0
665,20,647,1
666,577,437,1
667,465,578,1
668,294,649,0
669,527,25,1
670,196,650,0
671,579,651,1
672,580,652,0
673,581,25,1
674,582,194,0
675,583,534,0
676,584,233,0
677,490,452,0
678,512,653,0
679,276,1,1
680,20,25,1
681,586,5,0
682,587,656,1
683,588,657,0
684,254,236,1
685,185,658,0
686,589,25,1
687,590,660,1
688,592,64,0
689,358,25,1
690,239,177,0
691,269,1,1
692,286,665,0
693,594,25,1
694,124,666,0
695,595,2,1
696,596,668,1
697,3,669,1
698,277,670,0
699,370,1,1
700,598,130,1
701,600,300,0
702,601,343,1
703,602,671,1
704,604,673,0
705,539,25,1
706,605,15,1
707,365,580,1
708,606,407,0
709,608,151,1
710,609,25,1
711,610,53,1
712,611,675,0
713,20,676,1
714,181,678,0
715,612,592,1
716,134,81,0
717,613,130,1
718,614,681,0
719,615,117,1
720,368,682,0
721,616,443,1
722,205,25,1
723,618,683,0
724,587,127,1
725,619,8,1
726,300,128,0
727,620,25,1
728,515,430,0
729,105,628,1
730,181,688,0
731,192,250,0
732,623,25,1
733,624,1,1
734,194,321,0
735,626,690,0
736,163,691,0
737,181,92,0
738,627,692,0
739,628,693,0
740,629,694,0
741,185,17,0
742,237,695,0
743,181,696,0
744,630,25,1
745,631,139,1
746,279,699,0
747,570,700,0
748,568,701,0
749,391,702,0
750,632,1,1
751,422,703,0
752,570,704,0
753,431,708,0
754,20,709,1
755,254,710,1
756,555,711,0
757,636,655,0
758,637,15,1
759,514,714,0
760,639,474,1
761,590,474,1
762,473,452,0
763,640,2,1
764,641,428,1
765,642,404,0
766,70,256,0
767,645,561,1
768,618,717,0
769,7,218,0
770,20,719,1
771,648,720,0
772,649,155,0
773,341,1,1
774,584,722,0
775,650,723,0
776,651,698,0
777,52,25,1
778,653,725,1
779,654,456,0
780,179,726,0
781,132,728,0
782,124,731,0
783,163,732,0
784,656,271,0
785,17,733,1
786,405,734,0
787,515,331,0
788,658,338,1
789,508,736,1
790,94,737,1
791,38,738,0
792,318,739,0
793,308,512,0
794,611,741,0
795,168,536,0
796,16,15,1
797,98,743,0
798,513,307,1
799,159,224,0
800,338,745,0
801,254,330,1
802,205,230,1
803,660,746,0
804,662,1,1
805,225,747,0
806,155,286,0
807,179,608,0
808,664,748,0
809,665,25,1
810,512,750,0
811,667,751,0
812,473,754,0
813,14,756,0
814,668,79,1
815,20,580,1
816,179,758,0
817,670,15,1
818,14,145,0
819,671,759,0
820,672,722,0
821,600,761,0
822,570,754,0
823,104,762,0
824,375,47,0
825,673,160,1
826,20,763,1
827,205,764,1
828,130,25,1
829,20,766,1
830,675,555,0
831,143,413,1
832,676,1,1
833,677,25,1
834,116,439,0
835,20,25,1
836,225,365,0
837,491,130,1
838,379,13,0
839,20,183,1
840,255,770,0
841,682,771,1
842,683,349,0
843,252,772,0
844,684,773,0
845,508,189,1
846,685,66,0
847,686,25,1
848,225,331,0
849,138,776,0
850,689,1,1
851,86,599,0
852,148,780,0
853,691,338,1
854,409,698,0
855,675,781,0
856,473,783,0
857,498,116,0
858,239,784,0
859,693,739,0
860,198,166,0
861,570,542,0
862,25,42,1
863,150,787,0
864,569,331,0
865,179,788,0
866,300,789,0
867,694,649,0
868,138,790,0
869,20,639,1
870,259,167,0
871,410,253,0
872,20,791,1
873,20,792,1
874,46,795,0
875,318,508,0
876,696,319,1
877,176,796,0
878,697,548,1
879,594,25,1
880,155,588,0
881,699,799,0
882,45,580,1
883,138,800,0
884,700,30,1
885,569,801,0
886,702,46,0
887,703,569,1
888,684,396,0
889,223,803,1
890,25,804,1
891,438,1,1
892,705,1,1
893,706,806,0
894,707,612,1
895,269,1,1
896,470,25,1
897,708,745,0
898,709,1,1
899,20,809,1
900,407,191,1
901,710,3,1
902,711,17,1
903,712,1,1
904,713,365,0
905,714,139,1
906,640,1,1
907,715,574,1
908,134,811,0
909,716,3,1
910,196,595,0
911,706,812,0
912,133,813,0
913,300,354,0
914,718,651,1
915,719,815,0
916,323,816,0
917,720,67,0
918,721,191,1
919,20,817,1
920,722,1,1
921,157,818,0
922,279,1,0
923,379,50,0
924,395,819,0
925,358,25,1
926,723,805,1
927,381,698,0
928,724,822,0
929,725,1,1
930,20,229,1
931,728,236,0
932,729,825,0
933,134,827,0
934,196,828,0
935,706,829,0
936,262,830,0
937,494,399,0
938,256,25,1
939,46,832,0
940,385,833,0
941,275,214,0
942,379,835,0
943,81,836,0
944,50,72,1
945,600,618,0
946,339,837,0
947,453,839,0
948,86,78,0
949,733,314,0
950,508,782,1
951,395,840,0
952,75,841,0
953,539,560,1
954,157,843,0
955,85,736,0
956,736,25,1
957,7,845,0
958,737,230,1
959,631,139,1
960,134,848,0
961,20,125,1
962,17,850,1
963,595,1,1
964,706,851,0
965,86,608,0
966,17,25,1
967,740,852,1
968,124,239,0
969,576,853,0
970,508,151,1
971,741,182,0
972,20,183,1
973,742,854,0
974,743,855,1
975,745,1,1
976,379,857,0
977,391,512,0
978,20,241,1
979,747,858,1
980,20,143,1
981,155,859,0
982,162,826,0
983,20,25,1
984,286,860,0
985,286,218,0
986,748,861,0
987,749,191,1
988,20,862,1
989,359,92,1
990,751,252,1
991,752,25,1
992,53,448,0
993,700,30,1
994,251,1,1
995,9,772,0
996,465,118,1
997,379,865,0
998,754,15,1
999,708,866,0
1000,755,15,1
1001,756,28,0
1002,757,15,1
1003,758,841,0
1004,75,753,0
1005,759,868,0
1006,375,181,0
1007,760,869,0
1008,181,870,0
1009,527,25,1
1010,146,25,1
1011,761,79,1
1012,42,73,0
1013,138,73,0
1014,20,69,1
1015,70,872,0
1016,763,542,0
1017,512,469,0
1018,58,25,1
1019,231,1,1
1020,138,876,0
1021,238,428,0
1022,765,243,1
1023,415,235,0
1024,766,219,0
1025,477,878,0
1026,144,879,0
1027,381,880,0
1028,766,609,0
1029,767,881,0
1030,20,882,1
1031,768,26,0
1032,473,167,0
1033,286,761,0
1034,488,151,0
1035,770,25,1
1036,56,204,0
1037,504,102,0
1038,650,883,0
1039,20,884,1
1040,72,511,0
1041,773,1,1
1042,20,887,1
1043,774,699,0
1044,776,497,1
1045,20,888,1
1046,454,191,1
1047,40,889,0
1048,162,890,0
1049,256,25,1
1050,777,286,0
1051,520,893,0
1052,190,302,0
1053,778,25,1
1054,590,896,1
1055,20,897,1
1056,312,423,0
1057,660,12,0
1058,196,900,0
1059,20,901,1
1060,194,783,0
1061,20,174,1
1062,785,215,0
1063,255,136,0
1064,133,116,0
1065,14,904,0
1066,134,185,0
1067,786,905,0
1068,196,459,0
1069,587,656,1
1070,379,730,0
1071,787,25,1
1072,508,388,1
1073,125,17,0
1074,42,876,0
1075,5,13,0
1076,107,891,0
1077,788,891,0
1078,632,1,1
1079,789,907,1
1080,62,2,1
1081,272,909,0
1082,790,910,0
1083,391,848,0
1084,791,911,0
1085,792,449,0
1086,508,858,1
1087,98,632,0
1088,38,903,0
1089,793,912,1
1090,490,560,1
1091,365,792,1
1092,794,25,1
1093,20,25,1
1094,559,914,0
1095,795,915,0
1096,159,461,0
1097,391,600,0
1098,797,916,0
1099,256,25,1
1100,392,32,0
1101,706,919,0
1102,800,480,1
1103,801,1,1
1104,94,25,1
1105,802,920,1
1106,804,123,0
1107,805,175,0
1108,138,921,0
1109,42,922,0
1110,807,924,0
1111,436,77,0
1112,20,927,1
1113,699,928,0
1114,379,929,0
1115,14,48,0
1116,809,139,1
1117,67,598,1
1118,20,930,1
1119,702,931,0
1120,810,25,1
1121,671,932,0
1122,9,933,0
1123,254,330,1
1124,811,934,0
1125,812,274,0
1126,624,1,1
1127,814,1,1
1128,459,183,1
1129,815,352,0
1130,405,177,0
1131,604,566,0
1132,790,935,0
1133,789,437,1
1134,20,83,1
1135,20,105,1
1136,120,1,1
1137,196,226,0
1138,708,938,0
1139,20,83,1
1140,71,715,0
1141,422,939,0
1142,162,940,0
1143,210,855,0
1144,569,190,0
1145,282,459,0
1146,790,465,0
1147,17,25,1
1148,819,382,0
1149,105,218,1
1150,822,147,0
1151,823,79,1
1152,824,15,1
1153,239,310,0
1154,124,942,0
1155,312,545,0
1156,825,871,0
1157,611,944,0
1158,20,945,1
1159,826,25,1
1160,827,946,0
1161,53,218,0
1162,20,227,1
1163,828,947,0
1164,830,617,0
1165,831,948,0
1166,832,25,1
1167,341,2,1
1168,834,1,1
1169,835,2,1
1170,71,950,0
1171,752,25,1
1172,93,461,0
1173,20,25,1
1174,391,610,0
1175,836,175,0
1176,837,153,0
1177,838,274,0
1178,839,78,0
1179,138,64,0
1180,50,571,1
1181,840,952,0
1182,841,25,1
1183,20,191,1
1184,842,15,1
1185,102,385,0
1186,14,955,0
1187,600,866,0
1188,279,308,0
1189,422,956,0
1190,844,117,1
1191,837,186,0
1192,40,959,0
1193,20,960,1
1194,845,497,0
1195,71,55,0
1196,143,961,1
1197,846,962,1
1198,305,963,0
1199,847,401,0
1200,848,805,1
1201,144,92,0
1202,379,965,0
1203,671,967,0
1204,359,92,1
1205,850,382,1
1206,851,970,1
1207,852,424,0
1208,854,974,1
1209,20,25,1
1210,855,975,0
1211,858,25,1
1212,42,279,0
1213,859,79,1
1214,737,230,1
1215,488,349,0
1216,860,632,1
1217,862,25,1
1218,706,978,0
1219,20,126,1
1220,743,160,1
1221,863,556,0
1222,864,980,0
1223,865,79,1
1224,205,981,1
1225,867,1,1
1226,868,983,0
1227,300,984,0
1228,463,499,1
1229,870,805,1
1230,836,985,0
1231,20,17,1
1232,20,183,1
1233,453,987,0
1234,871,190,0
1235,67,185,1
1236,187,988,1
1237,872,989,0
1238,721,191,1
1239,873,990,0
1240,251,1,1
1241,512,991,0
1242,693,993,0
1243,20,183,1
1244,874,238,0
1245,785,815,0
1246,875,440,1
1247,244,197,0
1248,20,183,1
1249,667,994,0
1250,651,165,0
1251,876,139,1
1252,424,2,1
1253,877,998,0
1254,878,117,0
1255,879,999,1
1256,880,309,0
1257,881,268,0
1258,863,1000,0
1259,333,167,0
1260,884,215,1
1261,185,1002,0
1262,885,356,1
1263,112,165,0
1264,290,909,0
1265,138,1003,0
1266,105,1004,1
1267,198,1005,0
1268,408,1006,0
1269,886,1007,0
1270,733,559,0
1271,138,588,0
1272,676,1,1
1273,252,1008,0
1274,20,601,1
1275,7,1010,0
1276,109,784,0
1277,254,330,1
1278,262,700,0
1279,889,67,0
1280,890,1011,0
1281,314,1,1
1282,75,1012,0
1283,891,117,1
1284,839,550,0
1285,104,1013,0
1286,576,1014,0
1287,163,121,0
1288,445,512,0
1289,20,183,1
1290,237,1015,0
1291,737,25,1
1292,20,1017,1
1293,133,948,0
1294,719,116,0
1295,892,48,1
1296,410,690,0
1297,86,822,0
1298,834,2,1
1299,893,1019,0
1300,225,1020,0
1301,7,1022,0
1302,895,322,0
1303,569,28,0
1304,896,791,1
1305,508,1025,1
1306,20,571,1
1307,439,422,1
1308,898,103,0
1309,5,728,0
1310,252,409,0
1311,901,67,0
1312,902,121,0
1313,20,510,1
1314,86,228,0
1315,903,560,1
1316,138,944,0
1317,162,848,0
1318,68,1028,0
1319,819,1029,0
1320,906,512,0
1321,391,359,0
1322,150,839,0
1323,339,1030,0
1324,651,107,0
1325,105,225,1
1326,458,93,0
1327,262,680,0
1328,65,268,0
1329,205,25,1
1330,875,382,1
1331,143,1033,1
1332,256,25,1
1333,908,1034,0
1334,150,89,0
1335,17,25,1
1336,372,181,0
1337,909,1,1
1338,910,1035,0
1339,52,25,1
1340,134,1036,0
1341,749,191,1
1342,337,26,1
1343,46,549,0
1344,488,62,0
1345,911,592,1
1346,587,1039,1
1347,301,321,0
1348,68,181,0
1349,312,1040,0
1350,288,1,1
1351,50,178,1
1352,288,1,1
1353,912,1,1
1354,914,191,1
1355,252,871,0
1356,587,129,1
1357,279,698,0
1358,915,278,0
1359,488,311,0
1360,375,999,0
1361,917,25,1
1362,918,139,1
1363,46,157,0
1364,831,1046,0
1365,35,629,1
1366,237,912,0
1367,20,977,1
1368,512,772,0
1369,919,498,0
1370,86,61,0
1371,98,1047,0
1372,181,507,0
1373,847,1048,0
1374,920,25,1
1375,921,318,1
1376,123,2,1
1377,922,283,1
1378,923,15,1
1379,5,1050,0
1380,17,1051,1
1381,924,3,1
1382,20,1053,1
1383,925,30,1
1384,926,139,1
1385,822,507,0
1386,927,178,1
1387,928,1,1
1388,929,15,1
1389,675,778,0
1390,560,1055,0
1391,144,1056,0
1392,232,1057,0
1393,789,319,1
1394,20,1059,1
1395,154,692,0
1396,20,569,1
1397,788,57,0
1398,20,210,1
1399,745,1,1
1400,539,25,1
1401,931,345,0
1402,604,778,0
1403,109,1061,0
1404,570,1062,0
1405,25,72,1
1406,656,1063,0
1407,155,30,0
1408,20,1064,1
1409,9,468,0
1410,737,230,1
1411,20,364,1
1412,814,1,1
1413,20,966,1
1414,620,40,1
1415,162,235,0
1416,934,576,0
1417,20,288,1
1418,20,30,1
1419,259,367,0
1420,935,286,0
1421,649,1067,0
1422,53,1068,0
1423,490,1069,0
1424,936,25,1
1425,811,528,0
1426,300,1071,0
1427,937,99,0
1428,379,205,0
1429,938,25,1
1430,939,508,0
1431,98,321,0
1432,198,1072,0
1433,942,904,1
1434,205,230,1
1435,590,6,1
1436,437,1,1
1437,20,1076,1
1438,830,1077,0
1439,944,48,1
1440,850,131,1
1441,20,1079,1
1442,945,1,1
1443,223,1080,1
1444,5,1081,0
1445,536,182,1
1446,946,479,1
1447,7,330,0
1448,163,215,0
1449,703,1083,1
1450,541,28,0
1451,20,135,1
1452,947,407,0
1453,855,1084,0
1454,50,40,1
1455,259,0,0
1456,20,1086,1
1457,671,1087,0
1458,445,1088,0
1459,399,25,1
1460,694,424,0
1461,948,25,1
1462,949,117,1
1463,950,1,1
1464,500,515,0
1465,320,147,0
1466,533,191,1
1467,20,331,1
1468,134,1014,0
1469,86,368,0
1470,323,1,1
1471,850,131,1
1472,948,25,1
1473,148,1090,0
1474,951,1091,0
1475,952,548,1
1476,252,1093,0
1477,953,196,0
1478,954,318,0
1479,955,1,1
1480,198,360,0
1481,68,435,0
1482,956,15,1
1483,20,570,1
1484,118,382,1
1485,512,576,0
1486,957,25,1
1487,801,1,1
1488,958,1096,1
1489,959,794,0
1490,134,1097,0
1491,20,1098,1
1492,94,941,1
1493,961,1,1
1494,210,678,0
1495,962,160,1
1496,594,25,1
1497,559,271,0
1498,9,1099,0
1499,20,1100,1
1500,963,178,1
1501,86,483,0
1502,68,942,0
1503,300,593,0
1504,20,331,1
1505,551,30,1
1506,13,942,0
1507,807,1102,0
1508,5,205,0
1509,965,212,0
1510,20,1103,1
1511,120,1,1
1512,112,23,0
1513,150,1105,0
1514,192,44,0
1515,190,1106,0
1516,967,915,0
1517,968,25,1
1518,969,2,1
1519,790,1107,0
1520,401,1024,0
1521,855,1108,0
1522,19,1109,0
1523,17,1110,1
1524,971,60,0
1525,20,1111,1
1526,355,151,1
1527,972,1020,1
1528,973,15,1
1529,20,1113,1
1530,974,203,0
1531,5,56,0
1532,231,1,1
1533,20,718,1
1534,187,1118,1
1535,20,1119,1
1536,976,1,1
1537,150,1121,0
1538,102,1122,0
1539,98,67,0
1540,305,1123,0
1541,70,229,0
1542,978,123,0
1543,979,5,0
1544,86,584,0
1545,21,722,0
1546,508,1125,1
1547,20,721,1
1548,294,1126,0
1549,130,176,1
1550,290,447,0
1551,498,512,0
1552,63,700,0
1553,983,1127,1
1554,529,1128,0
1555,984,1012,0
1556,903,519,1
1557,68,1122,0
1558,300,916,0
1559,988,592,1
1560,431,1130,0
1561,989,48,1
1562,990,338,1
1563,660,1099,0
1564,213,2,1
1565,42,683,0
1566,512,1009,0
1567,993,530,0
1568,98,1134,0
1569,994,1136,0
1570,995,1137,0
1571,138,1138,0
1572,20,1140,1
1573,20,788,1
1574,997,557,0
1575,302,646,0
1576,914,191,1
1577,811,28,0
1578,431,1142,0
1579,998,15,1
1580,999,404,0
1581,452,1,1
1582,262,1143,0
1583,98,1073,0
1584,604,385,0
1585,1001,1144,0
1586,1002,117,1
1587,249,25,1
1588,1003,807,0
1589,20,243,1
1590,469,1146,0
1591,17,664,1
1592,405,629,0
1593,722,1,1
1594,25,25,1
1595,231,1,1
1596,20,462,1
1597,1004,1147,0
1598,56,167,0
1599,724,928,0
1600,379,952,0
1601,20,772,1
1602,163,1149,0
1603,157,99,0
1604,98,1150,0
1605,20,443,1
1606,190,1151,0
1607,81,994,0
1608,1005,160,1
1609,17,428,1
1610,594,25,1
1611,438,1,1
1612,447,1152,0
1613,365,1153,1
1614,737,220,1
1615,877,200,0
1616,1007,1154,0
1617,1008,1155,1
1618,725,1,1
1619,94,42,1
1620,312,610,0
1621,642,196,0
1622,379,1159,0
1623,155,1160,0
1624,17,16,1
1625,256,25,1
1626,294,600,0
1627,1010,17,1
1628,20,79,1
1629,1011,548,1
1630,438,319,1
1631,94,1127,1
1632,163,1162,0
1633,1012,57,0
1634,341,1,1
1635,391,1163,0
1636,763,99,0
1637,1013,1,1
1638,494,34,0
1639,1001,1164,0
1640,863,940,0
1641,1014,440,1
1642,20,1165,1
1643,194,167,0
1644,488,1006,0
1645,1015,117,1
1646,550,428,1
1647,50,25,1
1648,914,191,1
