,smiles,sequence,interactions
193,264,19,0
194,265,183,1
195,266,184,1
196,267,185,0
197,268,186,0
198,270,188,0
199,271,17,1
200,273,26,0
201,274,190,0
202,277,3,1
203,278,136,1
204,279,193,1
205,280,194,1
206,281,3,0
207,284,195,1
208,285,196,0
209,288,199,0
210,291,200,0
211,293,202,0
212,294,3,0
213,295,203,0
214,299,205,1
215,300,7,0
216,302,32,0
217,304,208,0
218,305,185,0
219,308,116,0
220,309,115,0
221,310,210,1
222,311,211,1
223,312,77,0
224,146,133,0
225,314,158,1
226,315,3,0
227,316,15,1
228,318,213,0
229,319,214,1
230,320,182,0
231,321,0,0
232,322,169,0
233,323,215,0
234,227,216,0
235,324,41,0
236,325,217,1
237,326,25,0
238,327,218,0
239,328,17,0
240,329,214,0
241,330,3,0
242,332,147,1
243,333,220,1
244,335,222,0
245,337,32,0
246,338,223,1
247,339,224,1
248,340,137,0
249,341,18,0
250,343,225,1
251,344,24,0
252,345,32,0
253,346,42,0
254,348,122,0
255,350,226,1
256,351,227,0
257,352,228,1
258,353,77,0
259,354,229,0
260,355,25,0
261,356,75,1
262,357,7,0
263,358,3,0
264,359,11,0
265,360,38,0
266,361,149,0
267,362,230,1
268,363,101,1
269,364,231,0
270,365,3,0
271,366,43,1
272,367,232,1
273,354,234,0
274,370,236,1
275,371,158,0
276,372,3,0
277,373,237,1
278,374,148,1
279,375,0,0
280,376,238,0
281,377,239,0
282,126,3,0
283,380,18,0
284,383,182,0
285,384,242,0
286,385,243,1
287,387,111,0
288,388,245,0
289,389,91,0
290,390,32,0
291,392,41,0
292,393,246,0
293,394,176,1
294,395,7,0
295,396,242,1
296,397,247,1
297,398,134,1
298,400,3,0
299,401,39,0
300,402,120,0
301,403,100,1
302,404,248,1
303,405,249,0
304,406,33,0
305,407,113,1
306,408,251,1
307,409,149,0
308,410,211,1
309,411,0,0
310,412,252,1
311,413,86,0
312,414,253,1
313,417,255,0
314,418,148,1
315,419,256,0
316,420,9,1
317,421,257,0
318,422,7,1
319,423,77,0
320,424,100,1
321,425,39,1
322,220,258,1
323,428,100,1
324,429,259,0
325,434,0,0
326,435,7,0
327,437,265,0
328,438,266,0
329,439,8,1
330,440,267,0
331,441,202,0
332,442,19,0
333,443,3,0
334,444,18,0
335,446,256,1
336,448,268,1
337,449,269,1
338,453,182,0
339,454,271,1
340,455,193,0
341,457,272,1
342,458,273,1
343,459,77,0
344,460,86,0
345,461,274,0
346,391,41,0
347,465,276,1
348,466,277,1
349,468,279,1
350,469,242,1
351,470,280,0
352,471,246,0
353,472,74,1
354,474,91,0
355,475,256,1
356,476,224,1
357,477,281,0
358,478,266,0
359,480,282,1
360,482,284,1
361,483,285,1
362,484,286,0
363,485,287,0
364,488,100,1
365,489,288,1
366,490,55,1
367,492,53,0
368,493,289,1
369,30,157,1
370,495,100,1
371,498,242,1
372,499,291,0
373,500,228,1
374,502,77,0
375,503,7,0
376,504,18,0
377,505,43,0
378,507,3,0
379,508,294,0
380,509,0,0
381,510,94,0
382,512,18,0
383,514,17,0
384,372,296,1
385,515,171,0
386,516,297,0
387,517,298,0
388,519,109,0
389,520,7,1
390,522,100,1
391,524,106,1
392,525,300,1
393,526,129,0
394,530,32,0
395,531,137,0
396,532,302,0
397,533,109,1
398,534,52,0
399,541,306,0
400,542,43,1
401,545,308,0
402,548,265,0
403,1,25,0
404,550,310,1
405,552,77,0
406,553,312,1
407,555,313,1
408,557,314,1
409,558,315,1
410,559,44,0
411,560,0,0
412,562,317,0
413,563,113,1
414,564,318,0
415,566,320,0
416,567,113,1
417,569,3,0
418,570,321,1
419,573,322,1
420,574,3,0
421,575,223,0
422,576,46,0
423,577,242,0
424,578,16,1
425,106,77,0
426,579,323,0
427,42,324,0
428,580,325,0
429,581,312,0
430,582,326,1
431,588,7,0
432,320,228,1
433,589,7,0
434,591,0,0
435,593,100,0
436,595,77,0
437,597,53,1
438,598,330,0
439,599,331,1
440,602,333,0
441,605,334,1
442,609,6,1
443,610,26,1
444,611,335,1
445,612,86,0
446,267,17,0
447,616,77,0
448,617,56,0
449,618,265,1
450,620,195,0
451,621,100,1
452,622,0,0
453,623,242,1
454,624,337,1
455,625,100,1
456,626,338,1
457,627,339,0
458,628,340,1
459,629,341,1
460,630,25,0
461,633,342,1
462,635,297,0
463,636,242,1
464,637,109,0
465,638,25,0
466,640,344,0
467,644,34,0
468,645,288,1
469,646,52,0
470,647,345,0
471,649,0,0
472,650,280,0
473,651,101,0
474,652,346,1
475,653,25,0
476,655,347,1
477,654,77,0
478,657,39,0
479,661,34,1
480,662,350,1
481,663,0,0
482,664,47,1
483,666,39,1
484,667,352,0
485,668,344,0
486,670,52,0
487,673,354,0
488,674,355,1
489,675,41,0
490,676,56,0
491,678,95,1
492,679,7,0
493,281,28,1
494,680,242,0
495,681,0,0
496,682,216,0
497,683,19,1
498,684,357,1
499,685,358,0
500,686,359,0
501,687,360,1
502,688,361,0
503,689,220,0
504,690,3,0
505,691,169,0
506,695,47,1
507,696,363,0
508,697,32,0
509,553,3,0
510,701,230,1
511,702,368,0
512,703,43,0
513,706,369,1
514,707,41,0
515,708,370,1
516,709,0,0
517,710,52,0
518,711,371,1
519,712,372,1
520,714,19,1
521,715,3,0
522,716,373,0
523,717,374,0
524,718,257,1
525,721,375,1
526,723,267,0
527,724,376,0
528,725,100,1
529,727,44,0
530,729,7,0
531,731,100,1
532,79,125,1
533,732,24,0
534,734,378,1
535,735,39,1
536,738,46,1
537,739,17,0
538,740,381,0
539,742,382,1
540,659,289,1
541,743,383,1
542,268,157,0
543,745,384,0
544,747,52,0
545,748,286,0
546,749,385,0
547,750,42,0
548,751,386,0
549,752,163,0
550,753,42,0
551,754,86,1
552,755,122,1
553,756,387,0
554,758,389,1
555,759,390,0
556,761,228,1
557,763,3,0
558,764,392,0
559,765,52,0
560,766,393,0
561,767,17,0
562,768,90,0
563,769,77,0
564,771,394,0
565,302,15,1
566,772,101,0
567,774,0,0
568,776,3,0
569,777,77,0
570,778,232,1
571,779,182,0
572,273,228,1
573,780,86,0
574,475,395,1
575,783,396,0
576,784,77,0
577,785,397,1
578,787,39,1
579,792,17,0
580,793,224,1
581,794,124,1
582,795,41,0
583,799,19,1
584,800,248,0
585,802,22,1
586,803,7,1
587,749,401,1
588,804,402,1
589,805,100,1
590,806,64,1
591,807,246,0
592,808,403,1
593,810,405,0
594,811,100,1
595,110,390,0
596,288,32,1
597,817,100,1
598,818,243,1
599,819,406,0
600,242,407,1
601,820,237,0
602,823,409,1
603,824,230,1
604,826,410,0
605,827,411,1
606,829,412,0
607,830,413,1
608,832,414,1
609,833,41,0
610,320,26,1
611,834,62,0
612,835,415,1
613,836,94,1
614,838,256,0
615,839,19,1
616,840,344,1
617,841,53,1
618,842,417,0
619,845,52,0
620,846,418,0
621,847,419,1
622,848,420,1
623,849,375,0
624,465,421,1
625,242,422,1
626,850,242,0
627,855,424,1
628,856,425,1
629,857,426,0
630,858,52,0
631,860,428,1
632,861,77,1
633,863,169,0
634,864,224,1
635,865,73,1
636,866,320,1
637,867,234,0
638,868,374,0
639,869,403,1
640,870,247,1
641,873,3,0
642,874,429,0
643,875,157,1
644,876,51,1
645,877,86,0
646,878,242,0
647,692,430,1
648,882,41,0
649,885,52,0
650,516,318,0
651,888,3,0
652,889,220,0
653,890,18,0
654,891,0,0
655,839,77,0
656,894,0,0
657,895,433,1
658,896,232,0
659,897,149,1
660,898,19,0
661,899,114,0
662,900,434,1
663,901,220,1
664,902,135,1
665,904,85,1
666,906,195,0
667,907,437,0
668,908,125,1
669,909,52,0
670,910,220,1
671,911,438,0
672,912,439,1
673,913,26,1
674,914,52,0
675,915,440,1
676,916,230,1
677,846,441,0
678,917,216,0
679,919,242,1
680,355,87,1
681,920,41,0
682,922,242,1
683,923,202,0
684,924,47,1
685,925,100,1
686,926,442,0
687,927,443,0
688,928,344,0
689,929,445,1
690,930,41,0
691,931,402,1
692,305,446,0
693,932,7,0
694,933,26,1
695,934,77,0
696,935,220,1
697,936,447,0
698,937,243,1
699,938,90,1
700,939,228,1
701,481,448,1
702,940,19,0
703,941,449,1
704,944,53,0
705,946,18,0
706,949,17,0
707,950,452,0
708,951,101,0
709,952,453,0
710,955,196,0
711,956,456,0
712,957,457,0
713,958,247,1
714,332,242,1
715,959,7,0
716,960,25,0
717,961,458,0
718,963,7,0
719,168,38,1
720,964,3,0
721,966,149,1
722,967,265,1
723,968,17,0
724,971,156,0
725,972,39,1
726,973,460,0
727,975,69,0
728,977,461,0
729,978,269,1
730,979,117,0
731,980,462,0
732,981,463,0
733,983,464,0
734,984,465,1
735,985,7,0
736,986,140,0
737,987,129,0
738,989,77,0
739,991,39,0
740,992,230,1
741,73,169,1
742,993,466,1
743,994,467,0
744,995,100,1
745,996,115,0
746,997,47,0
747,998,98,1
748,999,17,0
749,1002,77,1
750,1003,469,0
751,1004,126,1
752,1005,100,1
753,1007,74,1
754,1008,3,1
755,1009,68,0
756,414,471,1
757,1011,116,0
758,1012,472,1
759,205,474,1
760,221,475,0
761,1013,0,0
762,1016,476,0
763,1017,0,0
764,1018,25,0
765,1020,337,0
766,1023,17,0
767,1027,479,1
768,1029,480,0
769,1030,17,0
770,1032,442,0
771,1034,100,1
772,1035,115,0
773,1036,481,1
774,1037,120,1
775,1038,482,1
776,1039,3,0
777,1040,17,0
778,1041,483,0
779,1042,280,0
780,1043,3,0
781,1044,0,0
782,1045,86,0
783,1046,484,0
784,1047,43,0
785,1049,302,0
786,1050,122,0
787,1051,109,1
788,1052,485,0
789,1053,9,1
790,1055,176,1
791,97,6,1
792,1056,376,0
793,1057,486,0
794,1058,487,0
795,943,488,0
796,1059,489,0
797,1060,43,1
798,1061,18,0
799,1062,220,0
800,1064,167,1
801,97,54,1
802,1065,188,0
803,544,3,0
804,1067,18,0
805,1069,269,1
806,1070,140,0
807,1071,91,0
808,522,140,0
809,1072,314,1
810,1073,237,0
811,1074,256,1
812,1076,38,1
813,1077,445,1
814,1080,493,0
815,1082,494,0
816,1083,390,0
817,1084,495,0
818,1086,91,0
819,1088,19,1
820,1089,496,0
821,1090,77,0
822,1093,447,0
823,20,7,0
824,1094,497,1
825,1095,498,0
826,1096,86,0
827,1097,499,1
828,627,17,1
829,1099,137,0
830,1026,265,1
831,1101,376,0
832,1102,43,0
833,49,500,0
834,1103,501,0
835,1104,502,0
836,1105,503,0
837,1108,113,1
838,1109,504,1
839,1110,18,0
840,1111,77,0
841,1112,443,0
842,1114,505,0
843,1115,506,0
844,1116,32,0
845,1117,17,0
846,20,77,0
847,1118,297,1
848,1119,86,0
849,564,19,1
850,1120,237,1
851,1121,39,0
852,1122,508,0
853,1124,510,1
854,1125,182,0
855,1128,164,1
856,1129,208,0
857,1130,91,0
858,957,16,0
859,1131,112,1
860,1132,116,0
861,1134,439,1
862,1137,214,0
863,1138,56,0
864,1139,7,0
865,1142,18,0
866,1143,95,1
867,1144,17,0
868,1146,111,0
869,1147,513,0
870,1148,3,0
871,1149,508,0
872,1150,514,0
873,1151,224,1
874,1153,412,0
875,351,516,0
876,1154,401,1
877,505,33,1
878,1155,518,0
879,414,34,0
880,1157,242,0
881,1161,86,0
882,1162,438,0
883,1164,55,1
884,1166,411,1
885,1167,520,1
886,577,74,0
887,1171,3,0
888,53,158,1
889,1173,522,0
890,1174,116,0
891,1175,418,0
892,1177,16,0
893,1179,518,0
894,1181,447,1
895,1182,392,0
896,1184,7,0
897,1185,526,0
898,1006,111,0
899,1186,77,0
900,1187,94,0
901,1188,104,1
902,1189,527,1
903,1190,78,1
904,1191,3,0
905,1192,52,0
906,1193,42,0
907,1194,17,0
908,1195,402,0
909,1196,528,1
910,1198,256,1
911,1199,126,1
912,1200,352,0
913,498,5,0
914,1202,530,1
915,1204,3,0
916,1206,75,1
917,1207,52,0
918,1208,437,0
919,121,256,0
920,70,55,1
921,1211,47,1
922,1212,112,1
923,1213,242,0
924,1214,100,1
925,1215,374,0
926,1216,532,1
927,1217,77,0
928,1218,14,1
929,1219,139,1
930,1221,3,0
931,1222,534,1
932,1223,18,0
933,1224,32,0
934,1225,535,0
935,226,229,1
936,1229,224,1
937,1230,397,1
938,1231,537,0
939,1233,438,0
940,143,538,1
941,1234,0,0
942,1236,412,0
943,335,0,0
944,1237,232,1
945,1238,429,1
946,1240,540,1
947,1241,113,1
948,1242,402,1
949,1244,537,0
950,1245,17,0
951,99,77,0
952,104,542,0
953,1246,543,1
954,1247,544,0
955,1248,169,0
956,1249,56,0
957,1250,52,0
958,1251,545,1
959,1252,18,0
960,1253,73,0
961,1254,243,1
962,1255,112,1
963,1256,547,0
964,1257,111,0
965,1258,548,1
966,1259,100,0
967,1260,549,1
968,1261,90,0
969,1262,550,0
970,1264,551,1
971,1266,553,0
972,20,376,1
973,1268,555,0
974,1220,556,0
975,1269,24,0
976,1270,557,1
977,1271,100,1
978,1272,417,0
979,1273,115,1
980,35,557,0
981,1276,405,0
982,1277,559,0
983,1278,68,0
984,1281,560,1
985,1282,405,0
986,1283,318,0
987,1284,520,1
988,1285,561,0
989,1286,3,0
990,705,562,0
991,1287,109,0
992,1288,446,1
993,268,360,0
994,1289,563,1
995,1290,564,0
996,1276,565,0
997,1291,95,0
998,1292,326,0
999,1293,566,1
1000,1294,18,0
1001,1295,438,1
1002,1296,18,0
1003,1298,38,1
1004,1299,34,1
1005,1301,567,0
1006,1302,568,1
1007,234,0,0
1008,1305,7,1
1009,1306,39,1
1010,633,17,0
1011,1307,41,0
1012,1308,285,1
1013,1309,440,1
1014,766,570,1
1015,1310,256,1
1016,1311,498,0
1017,1312,374,0
1018,1313,571,1
1019,1314,428,0
1020,1316,18,0
1021,1318,573,1
1022,1320,26,1
1023,1321,79,1
1024,1322,164,1
1025,1324,100,1
1026,1325,575,0
1027,1328,139,1
1028,1329,577,1
1029,624,17,0
1030,1331,578,0
1031,1333,109,0
1032,1334,3,0
1033,1335,501,0
1034,964,579,1
1035,1336,580,0
1036,1337,0,0
1037,1338,22,1
1038,1339,112,1
1039,1343,547,0
1040,1344,17,0
1041,1345,106,1
1042,1346,438,0
1043,1347,25,0
1044,1350,32,0
1045,1351,242,0
1046,1352,375,1
1047,1353,195,0
1048,1354,583,0
1049,1356,3,0
1050,638,111,0
1051,1359,584,0
1052,1360,100,1
1053,1361,585,1
1054,1362,276,1
1055,1363,32,0
1056,1364,95,1
1057,48,21,0
1058,1365,32,0
1059,1366,320,1
1060,1367,7,0
1061,203,122,0
1062,1370,77,0
1063,1371,344,0
1064,1195,10,0
1065,1372,26,0
1066,1374,588,1
1067,720,243,1
1068,651,16,1
1069,1377,8,1
1070,1378,3,0
1071,1379,211,1
1072,592,39,1
1073,1381,591,1
1074,69,426,0
1075,1382,592,1
1076,1384,425,1
1077,1386,24,0
1078,1387,176,1
1079,1391,32,0
1080,766,594,0
1081,1392,17,0
1082,1393,182,0
1083,1394,595,0
1084,1396,596,0
1085,1397,100,0
1086,1398,26,1
1087,472,447,1
1088,1400,22,1
1089,1401,91,0
1090,1403,26,1
1091,272,543,0
1092,1404,77,0
1093,1408,223,0
1094,1409,141,0
1095,1410,158,0
1096,1411,7,0
1097,1413,156,0
1098,1414,77,0
1099,1415,73,1
1100,1416,3,0
1101,1417,599,1
1102,1420,3,0
1103,1421,442,0
1104,1422,600,1
1105,1423,17,0
1106,1424,438,0
1107,1425,220,0
1108,1426,0,0
1109,1428,97,1
1110,242,242,1
1111,1429,228,1
1112,1431,104,1
1113,1432,68,0
1114,1433,100,0
1115,1435,18,0
1116,1436,601,0
1117,1441,3,0
1118,1442,604,1
1119,1443,18,0
1120,1444,100,0
1121,1445,91,0
1122,1450,407,1
1123,1451,606,1
1124,86,7,0
1125,1453,148,1
1126,1455,8,1
1127,1456,7,0
1128,1457,220,1
1129,1458,266,1
1130,943,242,0
1131,1460,242,0
1132,156,74,1
1133,1462,402,1
1134,1464,95,1
1135,1465,33,1
1136,1466,181,0
1137,1467,0,1
1138,1469,608,0
1139,1470,75,1
1140,1471,17,0
1141,1472,0,0
1142,1473,346,0
1143,452,369,1
1144,1477,0,0
1145,1005,77,0
1146,1478,34,0
1147,1479,38,1
1148,1481,16,1
1149,1482,100,1
1150,1483,609,1
1151,1396,611,0
1152,1486,47,1
1153,1490,41,0
1154,1491,612,0
1155,1492,68,0
1156,1493,18,0
1157,1494,139,1
1158,1495,0,0
1159,1497,38,0
1160,1499,485,0
1161,1501,17,1
1162,79,111,0
1163,1502,214,0
1164,1503,321,1
1165,1507,52,0
1166,1508,7,0
1167,1510,7,0
1168,1513,196,0
1169,1514,18,0
1170,1515,615,0
1171,1516,122,1
1172,1518,616,0
1173,1519,77,0
1174,284,0,0
1175,1521,232,1
1176,1322,3,0
1177,1523,169,0
1178,1524,126,1
1179,1527,462,0
1180,1528,38,1
1181,1529,77,0
1182,1530,619,1
1183,1531,620,1
1184,1533,18,0
1185,1534,25,0
1186,1536,188,0
1187,1537,462,1
1188,1539,445,1
1189,48,266,0
1190,1540,622,0
1191,1541,113,1
1192,1544,472,1
1193,1545,0,0
1194,1546,100,1
1195,1548,625,0
1196,1549,3,0
1197,1550,17,0
1198,1551,369,1
1199,1552,626,0
1200,242,627,1
1201,1554,397,1
1202,1555,0,0
1203,1556,51,1
1204,20,90,1
1205,661,101,0
1206,1557,243,1
1207,1558,628,0
1208,1560,629,1
1209,849,228,0
1210,1563,158,0
1211,1564,178,1
1212,1565,106,1
1213,115,630,1
1214,1567,95,1
1215,1568,101,0
1216,1569,563,1
1217,1570,631,1
1218,1571,18,0
1219,1574,338,1
1220,1576,77,0
1221,1577,39,0
1222,1578,156,0
1223,1579,230,1
1224,263,17,0
1225,1581,91,0
1226,1582,176,1
1227,1029,300,1
1228,1584,634,0
1229,1586,52,0
1230,1587,94,0
1231,1030,566,1
1232,566,635,1
1233,1590,42,0
1234,1592,248,1
1235,1594,620,1
1236,1597,77,0
1237,1386,149,0
1238,242,200,1
1239,1599,52,1
1240,1600,78,1
1241,1602,640,0
1242,1604,642,1
1243,1606,80,1
1244,1608,510,1
1245,1609,17,0
1246,1611,100,1
1247,1612,1,0
1248,1613,501,0
1249,1614,310,1
1250,1615,609,1
1251,1616,109,1
1252,1618,196,0
1253,955,644,1
1254,1620,100,1
1255,1622,46,0
1256,1623,267,0
1257,1625,39,1
1258,1626,193,1
1259,1627,87,1
1260,1628,433,1
1261,1629,242,0
1262,1630,210,1
1263,1632,645,1
1264,1633,77,0
1265,1634,147,1
1266,1636,41,0
1267,1641,196,0
1268,1642,647,0
1269,1643,18,0
1270,586,369,1
1271,1644,24,0
1272,1645,18,0
1273,1646,224,1
1274,1647,648,0
1275,1648,649,1
1276,1649,549,1
1277,1651,17,0
1278,1652,167,0
1279,1654,438,0
1280,1656,651,0
1281,1659,242,1
1282,314,615,1
1283,1660,653,1
1284,1661,466,0
1285,1662,654,1
1286,1663,86,0
1287,1331,655,0
1288,1664,26,0
1289,1667,645,0
1290,1668,43,0
1291,1669,126,1
1292,1670,77,0
1293,1671,501,0
1294,1672,215,0
1295,1311,69,0
1296,1673,8,1
1297,1336,658,1
1298,1674,176,1
1299,1675,266,0
1300,1676,659,1
1301,20,129,1
1302,1677,220,1
1303,1678,612,0
1304,1680,18,0
1305,1683,101,1
1306,1687,242,1
1307,1688,0,0
1308,1689,256,0
1309,1690,135,0
1310,1691,116,0
1311,1692,24,0
1312,1693,0,0
1313,1376,0,0
1314,1697,662,0
1315,1698,557,0
1316,1701,663,0
1317,168,243,1
1318,182,47,1
1319,1703,259,1
1320,1704,32,0
1321,1705,664,1
1322,1706,101,0
1323,1708,77,0
1324,115,665,1
1325,1709,109,0
1326,1710,140,0
1327,1711,334,1
1328,871,52,0
1329,1713,28,1
1330,1532,25,0
1331,999,0,0
1332,1714,91,0
1333,1715,3,0
1334,1716,666,0
1335,1718,220,0
1336,1102,668,0
1337,1721,3,0
1338,1722,402,1
1339,1724,8,1
1340,1725,18,0
1341,1726,125,1
1342,1727,229,1
1343,1728,429,1
1344,1729,670,1
1345,1628,313,0
1346,1730,77,0
1347,1731,77,0
1348,1732,373,0
1349,1734,671,0
1350,1735,439,0
1351,1736,330,0
1352,1737,269,1
1353,1739,424,1
1354,1740,15,1
1355,1741,34,1
1356,860,456,0
1357,1742,288,1
1358,1744,672,0
1359,1745,402,1
1360,615,25,0
1361,1748,100,1
1362,764,181,1
1363,1751,137,0
1364,553,242,1
1365,1753,149,0
1366,1754,113,1
1367,1755,269,1
1368,1756,220,1
1369,1757,168,1
1370,491,34,1
1371,1759,77,0
1372,1760,86,0
1373,1761,3,0
1374,1762,376,0
1375,1763,674,0
1376,1764,675,0
1377,35,242,0
1378,1766,52,0
1379,1767,237,1
1380,943,676,0
1381,1768,447,1
1382,1769,3,0
1383,1770,678,0
1384,1771,17,0
1385,1772,129,1
1386,1773,679,1
1387,1774,18,0
1388,1775,505,0
1389,1777,78,1
1390,651,438,1
1391,1778,397,1
1392,1779,73,1
1393,1780,86,0
1394,1782,456,0
1395,1783,681,0
1396,1784,402,1
1397,1785,1,0
1398,1786,109,1
1399,1787,682,1
1400,1790,17,0
1401,1791,684,0
1402,1792,17,0
1403,1793,13,0
1404,1794,376,0
1405,1795,126,1
1406,1307,3,0
1407,1336,615,0
1408,1797,686,1
1409,1798,15,1
1410,1800,77,0
1411,1801,0,0
1412,1803,104,1
1413,1804,100,1
1414,1805,688,0
1415,1806,689,0
1416,1466,129,1
1417,115,129,1
1418,735,7,0
1419,1810,269,0
1420,1811,276,1
1421,1812,39,0
1422,1814,518,0
1423,1815,184,1
1424,1816,46,1
1425,1817,95,0
1426,49,691,0
1427,1819,224,1
1428,1820,100,1
1429,1821,442,0
1430,1457,440,1
1431,1823,692,1
1432,215,693,0
1433,1824,94,1
1434,1827,32,0
1435,1828,18,0
1436,1829,694,0
1437,1255,46,1
1438,1709,149,1
1439,1830,695,1
1440,1831,440,1
1441,1832,55,1
1442,1833,696,1
1443,1835,570,1
1444,1837,265,0
1445,1838,41,0
1446,1839,77,0
1447,1840,43,1
1448,1841,699,1
1449,1842,126,1
1450,1843,406,1
1451,1844,147,1
1452,1845,390,1
1453,1,223,0
1454,1846,91,0
1455,1847,79,0
1456,1848,577,1
1457,481,701,0
1458,215,702,0
1459,1850,703,1
1460,1852,704,0
1461,1853,149,0
1462,1854,265,1
1463,1243,7,0
1464,1855,8,1
1465,1856,407,0
1466,1857,627,1
1467,1859,402,1
1468,1865,62,1
1469,79,401,1
1470,1867,32,1
1471,1868,137,0
1472,160,681,0
1473,1869,57,1
1474,1872,7,0
1475,1873,0,0
1476,1876,73,0
1477,1879,73,1
1478,1880,220,1
1479,1881,41,1
1480,516,19,1
1481,1882,77,0
1482,678,3,0
1483,1883,456,0
1484,1884,18,0
1485,1885,0,0
1486,1886,447,1
1487,1888,52,0
1488,288,689,0
1489,1889,18,0
1490,1890,457,1
1491,1891,3,0
1492,1892,77,0
1493,1893,705,0
1494,1895,73,1
1495,1898,706,1
1496,1899,557,1
1497,1900,111,0
1498,1901,620,1
1499,1902,210,1
1500,1903,707,0
1501,1904,440,0
1502,1905,708,0
1503,1909,3,0
1504,1734,113,0
1505,1146,163,1
1506,1911,256,0
1507,1912,3,0
1508,1913,158,1
1509,1914,372,1
1510,1634,440,1
1511,1915,0,0
1512,1916,345,0
1513,1918,129,1
1514,481,711,1
1515,1921,17,0
1516,1899,242,1
1517,1922,712,1
1518,1923,77,0
1519,1924,33,1
1520,1925,39,1
1521,1927,26,1
1522,1928,77,0
1523,409,374,0
1524,1930,549,1
1525,1931,100,1
1526,1932,405,1
1527,1933,101,0
1528,1936,713,0
1529,1938,369,1
1530,1940,668,1
1531,463,715,1
1532,1941,176,1
1533,1942,0,0
1534,1943,716,1
1535,1946,443,0
1536,1947,42,0
1537,795,17,0
1538,1948,717,1
1539,1749,286,0
1540,1949,77,0
1541,1950,718,0
1542,628,559,0
1543,1952,223,0
1544,1953,719,0
1545,1955,678,0
1546,1754,409,1
1547,1959,272,1
1548,1960,196,0
1549,481,242,1
1550,685,265,0
1551,527,588,1
1552,1961,3,0
1553,1962,320,1
1554,1963,42,0
1555,1965,242,1
1556,1966,297,0
1557,1967,195,0
1558,1968,562,0
1559,1971,7,0
1560,1972,317,0
1561,1624,77,0
1562,1973,137,0
1563,1974,259,1
1564,1975,402,0
1565,1976,429,1
1566,1977,169,0
1567,1978,125,1
1568,1979,1,0
1569,1982,721,0
1570,1882,715,1
1571,581,320,0
1572,1983,15,1
1573,1984,722,1
1574,1985,721,1
1575,1986,210,1
1576,1987,711,1
1577,1988,32,0
1578,1989,78,1
1579,1990,15,1
1580,1992,185,0
1581,1993,547,1
