,smiles,sequence,interactions
144,192,198,1
145,193,199,0
146,190,201,0
147,194,202,1
148,197,74,0
149,198,204,1
150,199,205,0
151,50,195,0
152,58,207,1
153,202,209,0
154,203,210,1
155,32,28,1
156,204,212,0
157,205,214,0
158,206,28,1
159,23,217,1
160,208,28,1
161,209,218,0
162,210,219,0
163,212,129,0
164,144,221,0
165,213,222,0
166,214,223,0
167,216,34,0
168,217,225,0
169,220,28,1
170,222,229,0
171,223,211,1
172,224,176,0
173,225,231,0
174,23,217,1
175,226,28,1
176,14,168,1
177,32,28,1
178,227,233,1
179,228,234,0
180,229,235,0
181,230,3,1
182,163,28,1
183,233,238,0
184,175,239,0
185,14,240,1
186,235,243,1
187,236,245,0
188,237,246,0
189,209,247,0
190,239,249,0
191,14,250,1
192,241,251,1
193,242,252,0
194,51,253,1
195,243,254,1
196,244,255,1
197,245,256,1
198,246,257,0
199,247,258,1
200,248,259,0
201,249,260,0
202,251,262,0
203,252,263,1
204,253,264,0
205,254,265,0
206,257,9,1
207,242,201,0
208,258,268,1
209,23,271,1
210,260,272,0
211,261,49,1
212,14,273,1
213,263,9,1
214,265,122,1
215,266,9,1
216,269,281,1
217,270,282,1
218,271,206,0
219,222,285,0
220,273,286,0
221,274,64,0
222,275,288,0
223,276,289,0
224,23,290,1
225,82,9,1
226,14,291,1
227,277,292,0
228,278,150,1
229,279,9,1
230,280,293,0
231,281,294,1
232,283,296,1
233,284,297,1
234,286,299,0
235,287,300,0
236,288,302,0
237,289,9,1
238,290,303,0
239,292,3,1
240,263,9,1
241,295,306,1
242,47,307,1
243,296,309,1
244,298,311,0
245,299,94,1
246,300,312,0
247,303,314,0
248,304,316,0
249,305,317,0
250,306,318,0
251,307,320,0
252,308,321,1
253,309,87,1
254,14,322,1
255,311,325,0
256,312,3,1
257,313,49,1
258,314,202,1
259,304,326,0
260,315,327,1
261,203,329,1
262,284,69,1
263,319,123,1
264,320,331,0
265,23,321,1
266,14,332,1
267,321,309,1
268,322,333,0
269,323,334,0
270,324,282,1
271,325,335,0
272,329,256,1
273,330,340,0
274,53,28,1
275,331,341,1
276,14,273,1
277,332,340,0
278,334,342,0
279,335,28,1
280,339,345,0
281,14,346,1
282,341,347,1
283,342,235,0
284,343,28,1
285,198,26,1
286,345,348,1
287,346,349,1
288,348,351,0
289,349,352,0
290,351,355,0
291,352,356,0
292,354,18,1
293,358,9,1
294,359,360,0
295,14,361,1
296,360,362,0
297,14,363,1
298,361,85,1
299,362,211,1
300,363,258,1
301,14,364,1
302,364,365,0
303,365,366,1
304,366,240,0
305,367,367,1
306,369,74,0
307,315,8,1
308,153,70,0
309,370,371,0
310,7,373,0
311,371,374,0
312,372,375,0
313,373,376,0
314,23,15,1
315,374,378,1
316,378,381,0
317,380,382,1
318,157,383,0
319,381,384,0
320,382,385,0
321,383,386,0
322,228,388,0
323,23,391,1
324,387,392,0
325,388,393,0
326,389,394,0
327,390,397,1
328,391,398,1
329,14,147,1
330,391,398,1
331,324,399,1
332,53,28,1
333,367,106,1
334,249,400,0
335,393,401,0
336,394,196,0
337,395,402,0
338,396,403,0
339,397,405,0
340,398,44,1
341,399,406,0
342,400,407,1
343,26,35,0
344,401,409,0
345,50,410,0
346,9,411,1
347,403,412,0
348,324,94,1
349,404,413,0
350,405,130,1
351,407,414,0
352,99,416,1
353,409,368,0
354,410,418,0
355,411,28,1
356,412,419,0
357,413,420,0
358,414,9,1
359,415,421,0
360,416,422,1
361,417,423,0
362,418,424,0
363,419,28,1
364,23,399,1
365,422,426,0
366,423,153,1
367,425,429,0
368,427,432,0
369,430,434,0
370,431,28,1
371,432,435,0
372,23,436,1
373,433,437,0
374,435,439,0
375,158,440,0
376,436,3,1
377,14,441,1
378,251,443,0
379,14,444,1
380,416,446,1
381,439,5,1
382,440,447,0
383,222,448,0
384,442,28,1
385,279,9,1
386,14,449,1
387,443,122,1
388,58,90,1
389,155,451,1
390,9,69,1
391,445,452,1
392,446,281,1
393,447,431,0
394,449,456,0
395,450,457,1
396,324,459,1
397,452,460,1
398,453,183,0
399,454,28,1
400,456,462,0
401,457,463,0
402,459,420,0
403,460,465,0
404,462,28,1
405,464,448,0
406,14,100,1
407,466,468,1
408,23,470,1
409,468,472,0
410,469,271,1
411,466,3,1
412,58,473,1
413,14,474,1
414,470,475,1
415,471,458,0
416,472,316,0
417,474,477,0
418,475,344,0
419,14,478,1
420,476,44,1
421,14,100,1
422,477,203,0
423,478,479,1
424,68,480,0
425,319,481,1
426,480,482,0
427,31,151,0
428,23,484,1
429,481,485,0
430,14,486,1
431,483,106,1
432,484,487,0
433,486,489,0
434,487,457,1
435,488,491,0
436,366,494,0
437,65,495,0
438,491,9,1
439,492,496,0
440,493,393,0
441,494,497,1
442,101,133,0
443,495,498,0
444,324,499,1
445,453,495,0
446,497,134,0
447,499,3,1
448,366,502,0
449,500,24,0
450,501,503,0
451,502,443,1
452,503,504,1
453,506,507,0
454,507,508,0
455,509,510,1
456,510,3,1
457,512,512,0
458,513,475,1
459,303,513,0
460,514,514,0
461,515,297,1
462,283,517,1
463,477,182,0
464,169,239,1
465,518,520,0
466,466,522,1
467,23,3,1
468,520,9,1
469,522,523,0
470,524,28,1
471,169,525,1
472,526,526,0
473,529,528,0
474,530,529,1
475,533,9,1
476,534,28,1
477,535,531,0
478,157,532,0
479,14,533,1
480,58,534,1
481,538,28,1
482,312,3,1
483,539,538,0
484,540,521,1
485,541,539,0
486,543,9,1
487,544,9,1
488,545,515,0
489,546,542,0
490,547,543,0
491,58,545,1
492,548,546,0
493,549,134,0
494,391,547,1
495,550,548,1
496,551,177,0
497,23,551,1
498,555,553,1
499,14,282,1
500,167,555,1
501,557,457,1
502,558,557,1
503,560,117,1
504,561,560,0
505,58,145,1
506,562,561,0
507,564,198,1
508,565,360,0
509,202,563,0
510,367,239,1
511,566,146,1
512,568,565,0
513,394,567,0
514,570,568,0
515,571,569,0
516,572,570,0
517,573,571,0
518,391,572,1
519,574,573,0
520,14,574,1
521,576,575,0
522,577,28,1
523,360,576,0
524,578,577,0
525,579,9,1
526,581,578,0
527,14,333,1
528,14,579,1
529,582,580,0
530,321,581,1
531,583,28,1
532,263,58,1
533,584,582,1
534,14,583,1
535,586,584,0
536,68,203,0
537,416,585,1
538,587,151,0
539,190,586,0
540,588,198,1
541,589,28,1
542,14,588,1
543,214,589,0
544,590,266,0
545,591,583,0
546,592,591,0
547,260,592,0
548,165,593,1
549,189,28,1
550,594,102,0
551,31,4,0
552,14,594,1
553,595,595,0
554,597,596,0
555,598,5,1
556,50,597,0
557,599,599,1
558,600,600,0
559,602,602,0
560,603,142,0
561,604,604,0
562,466,81,1
563,605,28,1
564,322,606,0
565,606,85,1
566,202,607,0
567,607,608,0
568,609,610,0
569,14,611,1
570,611,565,1
571,169,613,1
572,577,28,1
573,322,614,0
574,163,28,1
575,613,28,1
576,614,615,0
577,615,616,0
578,319,617,1
579,284,618,1
580,23,620,1
581,616,621,0
582,617,28,1
583,618,565,1
584,14,622,1
585,619,9,1
586,315,623,1
587,621,217,1
588,522,625,0
589,622,9,1
590,623,626,0
591,625,292,0
592,626,628,0
593,627,211,1
594,629,28,1
595,233,629,0
596,630,457,1
597,365,506,0
598,631,28,1
599,633,632,0
600,78,634,0
601,636,636,0
602,23,638,1
603,348,639,0
604,637,640,0
605,638,641,0
606,99,9,1
607,639,255,1
608,363,256,1
609,640,4,0
610,279,643,1
611,51,644,1
612,409,645,0
613,260,646,0
614,459,647,0
615,292,3,1
616,644,434,0
617,645,28,1
618,647,28,1
619,222,648,0
620,648,28,1
621,649,649,0
622,650,74,1
623,14,651,1
624,410,213,0
625,466,9,1
626,315,652,1
627,14,654,1
628,655,28,1
629,656,565,1
630,609,655,0
631,657,595,0
632,223,28,1
633,51,656,1
634,658,657,0
635,659,6,0
636,660,658,0
637,23,659,1
638,662,661,0
639,665,663,0
640,23,664,1
641,391,572,1
642,477,666,0
643,669,669,0
644,74,44,1
645,670,657,0
646,671,102,0
647,672,28,1
648,529,671,0
649,615,673,0
650,280,674,0
651,675,87,1
652,676,3,1
653,678,675,0
654,679,200,0
655,681,677,0
656,140,248,0
657,509,407,1
658,682,9,1
659,683,634,0
660,685,679,0
661,686,308,0
662,14,680,1
663,676,425,1
664,32,28,1
665,687,624,1
666,688,683,0
667,203,684,1
668,497,685,0
669,689,686,0
670,579,9,1
671,690,688,1
672,691,689,0
673,692,570,0
674,51,692,1
675,14,217,1
676,695,351,0
677,696,693,0
678,558,633,1
679,699,531,0
680,700,355,0
681,701,28,1
682,148,696,0
683,23,236,1
684,702,424,0
685,704,245,0
686,705,98,1
687,706,28,1
688,9,699,1
689,14,700,1
690,23,701,1
691,707,702,0
692,708,703,0
693,709,352,0
694,710,704,0
695,23,705,1
696,711,706,0
697,712,44,1
698,475,708,0
699,714,656,1
700,715,251,1
701,522,709,0
702,716,710,0
703,717,711,0
704,573,712,0
705,718,130,1
706,65,713,0
707,719,689,1
708,720,122,1
709,721,28,1
710,722,715,0
711,723,274,1
712,724,122,1
713,726,716,0
714,727,717,1
715,728,448,1
716,1,719,1
717,114,720,0
718,51,721,1
719,730,678,0
720,731,722,0
721,733,724,0
722,14,725,1
723,734,569,0
724,736,727,1
725,738,140,1
726,739,728,0
727,76,90,1
728,740,718,0
729,741,729,0
730,742,558,1
731,744,731,1
732,442,28,1
733,746,732,0
734,548,286,0
735,748,734,0
736,158,735,0
737,749,717,1
738,750,736,0
739,199,728,0
740,751,28,1
741,752,738,0
742,381,739,0
743,203,740,1
744,754,741,1
745,755,181,0
746,23,89,1
747,167,349,1
748,756,742,0
749,251,743,0
750,758,739,0
751,212,744,0
752,7,653,0
753,61,745,0
754,14,217,1
755,759,746,0
756,760,747,1
757,762,748,0
758,763,749,0
759,764,231,0
760,220,198,1
761,765,245,0
762,303,750,0
763,544,9,1
764,767,524,0
765,769,150,1
766,770,753,1
767,58,670,1
768,442,5,1
769,771,754,0
770,773,9,1
771,774,757,0
772,14,309,1
773,13,760,1
774,14,593,1
775,14,761,1
776,776,211,1
777,777,762,0
778,778,763,0
779,686,765,0
780,366,766,0
781,780,631,0
782,781,767,1
783,782,768,0
784,783,769,0
785,786,771,0
786,787,288,0
787,788,44,1
788,462,28,1
789,560,378,1
790,58,29,1
791,790,399,1
792,561,523,0
793,791,182,0
794,579,9,1
795,792,675,0
796,23,772,1
797,352,773,0
798,793,140,1
799,794,282,1
800,795,516,0
801,185,382,1
802,796,3,1
803,797,775,0
804,799,776,0
805,800,28,1
806,391,778,1
807,801,3,1
808,58,455,1
809,802,779,1
810,803,233,1
811,173,781,0
812,199,511,0
813,209,782,0
814,807,364,1
815,662,394,0
816,324,9,1
817,810,783,0
818,14,31,1
819,348,786,0
820,813,211,1
821,692,487,0
822,814,3,1
823,815,787,0
824,155,170,1
825,433,789,0
826,817,791,0
827,23,792,1
828,818,793,0
829,23,47,1
830,819,143,1
831,101,795,0
832,821,19,0
833,822,796,0
834,823,797,1
835,475,754,0
836,824,798,0
837,825,193,1
838,826,799,0
839,829,802,0
840,736,44,1
841,728,803,1
842,23,804,1
843,99,9,1
844,830,9,1
845,831,274,1
846,832,751,0
847,833,9,1
848,388,805,0
849,475,301,0
850,423,807,1
851,69,207,1
852,835,36,0
853,173,808,0
854,32,28,1
855,837,537,0
856,409,810,0
857,838,811,0
858,839,9,1
859,466,812,1
860,466,813,1
861,409,418,0
862,560,395,1
863,423,815,1
864,843,44,1
865,844,9,1
866,845,816,0
867,849,226,1
868,850,28,1
869,167,9,1
870,14,819,1
871,851,94,1
872,23,821,1
873,853,822,0
874,854,49,1
875,108,561,0
876,14,823,1
877,856,824,0
878,857,347,1
879,58,319,1
880,23,826,1
881,859,28,1
882,23,183,1
883,74,44,1
884,604,827,0
885,104,154,0
886,861,9,1
887,14,828,1
888,862,9,1
889,863,829,0
890,864,28,1
891,821,266,0
892,865,28,1
893,866,830,0
894,121,832,0
895,639,382,1
896,435,833,0
897,869,202,1
898,870,835,0
899,99,612,1
900,871,587,0
901,873,456,0
902,636,433,0
903,874,647,0
904,682,9,1
905,875,743,0
906,876,836,0
907,14,837,1
908,579,267,1
909,23,838,1
910,158,839,0
911,145,840,1
912,878,841,0
913,76,9,1
914,879,78,0
915,167,842,1
916,880,843,0
917,881,844,0
918,882,845,0
919,304,505,0
920,829,717,0
921,884,527,1
922,885,846,1
923,435,847,0
924,886,848,0
925,887,849,0
926,615,501,0
927,888,420,0
928,167,627,1
929,889,850,0
930,133,157,1
931,9,9,1
932,890,852,0
933,23,853,1
934,584,858,1
935,895,439,0
936,561,64,0
937,898,198,1
938,900,861,0
939,416,9,1
940,901,862,0
941,591,863,0
942,902,28,1
943,903,864,1
944,906,230,1
945,907,865,0
946,492,553,0
947,908,209,0
948,466,296,1
949,909,286,0
950,911,28,1
951,912,867,0
952,99,9,1
953,913,62,0
954,915,869,0
955,615,870,0
956,916,871,0
957,381,475,0
958,918,28,1
959,919,9,1
960,23,399,1
961,921,873,0
962,23,565,1
963,29,202,1
964,510,3,1
965,922,294,1
966,923,460,0
967,925,97,0
968,926,875,0
969,927,28,1
970,303,183,0
971,929,9,1
972,74,208,1
973,65,877,0
974,930,878,0
975,931,28,1
976,932,880,0
977,933,324,0
978,14,881,1
979,934,382,0
980,935,882,0
981,145,150,1
982,916,886,0
983,821,887,0
984,866,888,0
985,119,311,0
986,938,889,1
987,814,28,1
988,65,891,0
989,859,28,1
990,23,459,1
991,701,28,1
992,101,893,0
993,14,894,1
994,13,122,1
995,150,624,0
996,638,896,0
997,941,394,0
998,942,558,0
999,943,898,0
1000,723,662,1
1001,944,545,0
1002,945,900,0
1003,14,901,1
1004,947,902,0
1005,23,122,1
1006,948,461,0
1007,949,399,1
1008,950,903,1
1009,951,904,0
1010,953,742,0
1011,954,85,1
1012,955,906,0
1013,369,908,0
1014,957,909,0
1015,97,910,0
1016,284,9,1
1017,958,718,0
1018,961,432,0
1019,51,804,1
1020,964,916,0
1021,236,917,0
1022,965,918,0
1023,966,28,1
1024,967,3,1
1025,968,919,0
1026,423,153,1
1027,969,446,0
1028,971,28,1
1029,419,28,1
1030,972,921,0
1031,751,28,1
1032,31,286,0
1033,754,210,1
1034,477,922,0
1035,82,880,1
1036,758,923,0
1037,373,924,0
1038,974,49,1
1039,975,809,0
1040,976,110,0
1041,977,386,0
1042,14,9,1
1043,978,40,0
1044,534,28,1
1045,9,58,1
1046,728,840,1
1047,14,217,1
1048,31,927,0
1049,133,692,1
1050,981,69,1
1051,202,140,0
1052,983,155,1
1053,985,911,0
1054,277,409,0
1055,277,70,0
1056,453,930,0
1057,303,931,0
1058,986,28,1
1059,545,932,0
1060,987,933,0
1061,23,54,1
1062,989,154,1
1063,324,934,1
1064,990,122,1
1065,882,843,0
1066,991,9,1
1067,992,28,1
1068,14,200,1
1069,993,28,1
1070,640,353,0
1071,9,9,1
1072,23,44,1
1073,279,938,1
1074,995,704,0
1075,996,672,1
1076,997,473,1
1077,573,788,0
1078,998,214,0
1079,999,89,1
1080,830,9,1
1081,1000,940,0
1082,1001,143,1
1083,7,288,0
1084,14,252,1
1085,1002,941,0
1086,107,942,1
1087,303,218,0
1088,51,943,1
1089,1003,944,0
1090,1004,945,0
1091,1006,947,0
1092,197,948,0
1093,321,949,1
1094,1010,284,0
1095,1011,715,0
1096,1012,9,1
1097,951,30,0
1098,754,950,1
1099,1013,118,1
1100,23,217,1
1101,14,951,1
1102,104,191,0
1103,431,28,1
1104,1017,28,1
1105,422,953,0
1106,629,510,1
1107,313,9,1
1108,23,955,1
1109,1018,236,1
1110,1019,3,1
1111,802,263,1
1112,631,28,1
1113,955,957,0
1114,104,92,0
1115,1020,531,0
1116,494,958,1
1117,284,3,1
1118,58,959,1
1119,1022,9,1
1120,882,962,0
1121,23,964,1
1122,416,77,1
1123,7,935,0
1124,1025,965,0
1125,573,966,0
1126,14,969,1
1127,1026,3,1
1128,466,970,1
1129,1028,309,1
1130,197,971,0
1131,1029,85,1
1132,279,9,1
1133,1030,558,1
1134,23,974,1
1135,1031,513,0
1136,74,565,1
1137,1032,89,1
1138,1033,460,1
1139,1034,975,0
1140,197,177,0
1141,1035,508,0
1142,14,683,1
1143,222,976,0
1144,23,977,1
1145,230,3,1
1146,144,979,0
1147,411,28,1
1148,1038,981,0
1149,1039,733,0
1150,324,982,1
1151,173,983,0
1152,1040,85,1
1153,665,984,0
1154,1041,9,1
1155,23,520,1
1156,47,525,1
1157,1044,296,1
1158,1045,986,0
1159,184,987,0
1160,158,460,0
1161,1046,988,0
1162,974,9,1
1163,466,990,1
1164,1047,992,0
1165,388,993,0
1166,58,643,1
1167,324,995,1
1168,1048,431,0
1169,1019,3,1
1170,1049,707,0
1171,203,54,1
1172,477,743,0
1173,23,922,1
1174,1050,996,0
1175,1051,997,1
1176,1052,106,1
1177,23,44,1
1178,203,998,1
1179,14,765,1
1180,699,400,0
1181,283,999,1
1182,1053,28,1
1183,1054,1000,0
1184,1055,89,1
1185,1059,44,1
1186,472,488,0
1187,1060,666,0
1188,348,25,0
1189,188,1001,0
1190,1061,599,0
1191,518,376,0
1192,1063,211,1
1193,777,1002,0
1194,1064,148,0
1195,466,792,1
1196,859,5,1
1197,1065,974,1
1198,1066,282,1
1199,1067,9,1
1200,1064,549,0
1201,1068,718,0
1202,23,1003,1
1203,14,700,1
1204,1069,597,0
1205,509,1004,1
1206,1070,1005,0
1207,1071,1006,0
1208,1072,1007,0
1209,14,319,1
1210,31,868,0
1211,1075,747,1
1212,367,276,1
1213,1076,28,1
1214,1077,1010,0
1215,23,1011,1
1216,199,331,0
1217,325,669,0
1218,14,880,1
1219,1081,1013,0
1220,203,9,1
1221,1082,3,1
1222,242,1014,0
1223,818,616,0
1224,655,28,1
1225,1084,1016,0
1226,14,363,1
1227,169,767,1
1228,922,256,1
1229,1085,9,1
1230,586,1018,0
1231,875,64,0
1232,866,1019,0
1233,1086,316,0
1234,1087,202,1
1235,324,1020,1
1236,1088,90,1
1237,1089,1021,1
1238,803,1022,1
1239,212,38,0
1240,1090,1023,1
1241,411,28,1
1242,1091,1024,0
1243,722,625,0
1244,790,399,1
1245,1093,382,1
1246,277,482,0
1247,1094,1026,0
1248,1095,1027,0
1249,1096,1028,0
1250,1097,511,0
1251,1050,848,0
1252,85,747,0
1253,1098,9,1
1254,1099,1030,0
1255,492,1031,0
1256,1100,1032,0
1257,887,28,0
1258,1101,9,1
1259,1102,1033,1
1260,366,583,0
1261,1103,1034,0
1262,1104,282,1
1263,1105,795,0
1264,58,1036,1
1265,701,28,1
1266,1106,868,1
1267,1107,28,1
1268,1108,383,0
1269,1109,828,1
1270,1110,1037,1
1271,1111,18,1
1272,158,1038,0
1273,1112,9,1
1274,416,69,1
1275,1113,140,1
1276,1115,9,1
1277,324,1039,1
1278,1116,1002,0
1279,1118,1040,1
1280,412,1041,0
1281,1119,1042,0
1282,1120,28,1
1283,1122,347,1
1284,942,198,0
1285,944,175,0
1286,155,760,1
1287,1123,94,1
1288,1124,1043,1
1289,144,1044,0
1290,679,1045,0
1291,23,985,1
1292,633,843,0
1293,315,1046,1
1294,14,217,1
1295,1127,565,1
1296,1128,1047,0
1297,887,676,0
1298,30,69,1
1299,709,1048,0
1300,829,1049,0
1301,1130,1050,0
1302,1131,504,1
1303,1132,595,0
1304,1069,1051,0
1305,1133,633,1
1306,26,426,0
1307,1135,1052,0
1308,14,1053,1
1309,51,627,1
1310,1137,600,0
1311,576,117,0
1312,1138,28,1
1313,58,69,1
1314,1139,1054,0
1315,145,938,1
1316,825,1057,1
1317,1142,1058,0
1318,1143,553,1
1319,32,28,1
1320,1144,1060,0
1321,1145,89,1
1322,157,121,0
1323,325,382,0
1324,981,1062,1
1325,986,28,1
1326,283,90,1
1327,549,383,0
1328,23,551,1
1329,23,1064,1
1330,26,1014,0
1331,23,1065,1
1332,1149,1068,0
1333,882,174,0
1334,179,840,1
1335,419,28,1
1336,573,1069,0
1337,1151,1071,0
1338,1152,112,0
1339,802,504,1
1340,14,1072,1
1341,144,1073,0
1342,416,1074,1
1343,1153,1075,0
1344,1071,1076,0
1345,276,4,0
1346,464,730,0
1347,367,519,1
1348,853,1077,0
1349,1154,1078,0
1350,23,883,1
1351,133,1080,1
1352,1156,695,0
1353,87,922,0
1354,1157,1081,0
1355,1158,1082,0
1356,14,1083,1
1357,1041,9,1
1358,1160,122,1
1359,23,399,1
1360,32,28,1
1361,1161,44,1
1362,859,28,1
1363,625,1084,0
1364,391,1085,1
1365,1163,1086,0
1366,1164,553,1
1367,466,236,1
1368,1165,1087,1
1369,1166,143,0
1370,1167,685,0
1371,1168,293,0
1372,1169,1088,0
1373,1170,122,1
1374,279,938,1
1375,348,443,0
1376,1171,122,1
1377,1172,627,1
1378,839,41,1
1379,1173,18,0
1380,14,322,1
1381,14,566,1
1382,1174,124,0
1383,14,1090,1
1384,417,1091,0
1385,1175,1092,1
1386,1177,198,1
1387,1178,69,1
1388,1180,734,0
1389,1181,40,1
1390,942,1096,0
1391,621,1097,1
1392,1,883,1
1393,7,1099,0
1394,1185,85,1
1395,1186,1100,0
1396,1187,198,0
1397,1189,9,1
1398,9,959,1
1399,1190,226,1
1400,1191,85,1
1401,1192,1102,0
1402,1194,1103,1
1403,662,1104,0
1404,14,1106,1
1405,14,451,1
1406,23,1107,1
1407,477,461,0
1408,432,353,1
1409,1196,256,0
1410,1197,924,0
1411,14,1108,1
1412,1198,315,1
1413,1199,153,1
1414,1200,915,1
1415,185,9,1
1416,14,217,1
1417,1202,297,1
1418,107,202,1
1419,1203,1111,0
1420,185,193,1
1421,23,378,1
1422,442,211,1
1423,1207,240,0
1424,1208,1114,0
1425,1209,1087,1
1426,1210,112,0
1427,456,910,0
1428,1212,1115,1
1429,1213,695,0
1430,74,441,1
1431,324,1116,1
1432,1214,9,1
1433,26,843,0
1434,58,338,1
1435,1215,337,0
1436,1217,182,0
1437,23,47,1
1438,145,1117,1
1439,1219,33,0
1440,107,202,1
1441,1053,28,1
1442,76,9,1
1443,1220,94,1
1444,1191,124,1
1445,409,1118,0
1446,1221,638,1
1447,1222,3,1
1448,1223,1060,0
1449,1224,278,1
1450,145,9,1
1451,1225,407,0
1452,814,425,1
1453,617,28,1
1454,823,1119,1
1455,1088,242,1
1456,1227,1120,1
1457,409,16,0
1458,1228,28,1
1459,199,409,0
1460,1230,1121,0
1461,1231,1122,0
1462,381,1123,0
1463,76,1124,1
1464,14,1125,1
1465,122,1013,0
1466,1233,28,1
1467,1234,1126,0
1468,981,114,1
1469,23,719,1
1470,927,28,1
1471,579,207,1
1472,1236,1128,1
1473,961,1129,0
1474,279,1132,1
1475,1239,1133,0
1476,1240,505,0
1477,1241,1134,1
1478,1242,92,0
1479,85,1135,0
1480,1243,1136,0
1481,466,1137,1
1482,1244,92,0
1483,14,719,1
1484,1246,36,1
1485,1247,685,0
1486,145,69,1
1487,1248,803,1
1488,1249,511,0
1489,23,617,1
1490,1190,407,1
1491,1250,28,1
1492,1144,1139,0
1493,315,1140,1
1494,220,28,1
1495,462,28,1
1496,14,1141,1
1497,13,1140,1
1498,1002,771,0
1499,1252,1142,0
1500,14,1143,1
1501,1253,1144,0
1502,562,1145,0
1503,14,297,1
1504,878,293,0
1505,1254,1146,0
1506,1256,606,0
1507,1258,1147,1
1508,1259,268,0
1509,30,466,1
1510,165,168,1
1511,416,319,1
1512,1262,503,0
1513,1263,742,0
1514,14,624,1
1515,1264,1149,0
1516,1266,1021,1
1517,767,261,0
1518,14,1150,1
1519,1061,182,0
1520,1116,742,1
1521,1001,94,1
1522,401,827,0
1523,23,1151,1
1524,140,33,0
1525,1031,430,0
1526,14,217,1
1527,571,1153,0
1528,1268,1156,0
1529,284,478,1
1530,431,1029,1
1531,67,1157,0
1532,1269,1158,0
1533,85,1159,0
1534,31,1160,0
1535,1270,915,0
1536,1272,1161,0
1537,23,1162,1
1538,999,89,1
1539,1273,20,0
1540,1199,211,1
1541,13,1163,1
1542,1276,142,0
1543,566,69,1
1544,1277,310,1
1545,1278,462,0
1546,1279,28,1
1547,1280,1166,0
1548,545,1050,0
1549,1281,76,1
1550,1282,9,1
1551,14,1167,1
1552,1283,3,1
1553,722,868,0
1554,1284,1168,0
1555,1288,713,0
1556,23,1170,1
1557,871,596,0
1558,1289,69,1
1559,1291,765,0
1560,882,936,0
1561,1292,85,1
1562,1293,1054,0
1563,68,1172,0
1564,1065,868,1
1565,23,563,1
1566,1294,28,1
1567,1223,902,0
1568,339,675,0
1569,466,9,1
1570,1297,439,1
1571,1298,1176,0
1572,582,1178,0
1573,220,28,1
1574,23,44,1
1575,1301,1180,0
1576,1302,44,1
1577,1259,775,0
1578,1303,28,0
1579,1304,28,1
1580,1305,9,1
1581,145,53,1
1582,47,44,1
1583,23,1183,1
1584,7,60,0
1585,334,1185,0
1586,1311,322,1
1587,49,1186,0
1588,416,356,1
1589,586,1187,0
1590,466,827,1
1591,14,192,1
1592,1112,49,1
1593,1314,1188,0
1594,795,994,0
1595,58,9,1
1596,279,618,1
1597,986,18,1
1598,1317,9,1
1599,1318,1066,0
1600,59,28,1
1601,1319,639,0
1602,1320,28,1
1603,9,670,1
1604,9,242,1
1605,1321,1192,0
1606,1298,1102,0
1607,1322,1193,0
1608,391,296,1
1609,99,58,1
1610,1111,28,1
1611,1212,952,1
1612,1317,91,1
1613,14,601,1
1614,669,1196,0
1615,319,1197,1
1616,1325,1198,0
